# Residuals   
# Time        	Ux            	Uy            	p             
8.85968       	1.711344e-03	1.318228e-03	2.454315e-02
8.86          	1.711543e-03	1.318001e-03	2.480680e-02
8.86032       	1.722792e-03	1.326372e-03	2.471566e-02
8.86065       	1.722941e-03	1.326177e-03	2.492053e-02
8.86097       	1.723111e-03	1.326051e-03	2.483392e-02
8.86129       	1.723279e-03	1.325840e-03	2.462324e-02
8.86161       	1.723420e-03	1.325582e-03	2.467265e-02
8.86194       	1.723550e-03	1.325396e-03	2.464826e-02
8.86226       	1.723699e-03	1.325261e-03	2.446265e-02
8.86258       	1.723899e-03	1.325181e-03	2.470805e-02
8.8629        	1.724078e-03	1.325053e-03	2.462712e-02
8.86323       	1.724311e-03	1.324962e-03	2.456953e-02
8.86355       	1.724570e-03	1.324946e-03	2.461859e-02
8.86387       	1.724782e-03	1.324915e-03	2.436493e-02
8.86419       	1.724946e-03	1.324849e-03	2.438582e-02
8.86452       	1.725094e-03	1.324783e-03	2.443247e-02
8.86484       	1.725243e-03	1.324768e-03	2.435916e-02
8.86516       	1.725383e-03	1.324692e-03	2.438509e-02
8.86548       	1.725579e-03	1.324757e-03	2.448864e-02
8.86581       	1.725737e-03	1.324811e-03	2.463927e-02
8.86613       	1.725866e-03	1.324833e-03	2.480322e-02
8.86645       	1.725994e-03	1.324818e-03	2.470431e-02
8.86677       	1.726133e-03	1.324633e-03	2.486827e-02
8.8671        	1.726361e-03	1.324556e-03	2.464667e-02
8.86742       	1.726499e-03	1.324398e-03	2.488639e-02
8.86774       	1.726594e-03	1.324094e-03	2.486848e-02
8.86806       	1.726693e-03	1.323859e-03	2.519094e-02
8.86839       	1.726808e-03	1.323656e-03	2.481586e-02
8.86871       	1.726962e-03	1.323504e-03	2.479950e-02
8.86903       	1.727106e-03	1.323401e-03	2.479381e-02
8.86935       	1.727241e-03	1.323323e-03	2.456980e-02
8.86968       	1.727314e-03	1.323215e-03	2.461745e-02
8.87          	1.727466e-03	1.323133e-03	2.473307e-02
8.87032       	1.727628e-03	1.323113e-03	2.478849e-02
8.87065       	1.727810e-03	1.323115e-03	2.454979e-02
8.87097       	1.728023e-03	1.323143e-03	2.450792e-02
8.87129       	1.728301e-03	1.323203e-03	2.407803e-02
8.87161       	1.728570e-03	1.323244e-03	2.411708e-02
8.87194       	1.728822e-03	1.323286e-03	2.408637e-02
8.87226       	1.729089e-03	1.323391e-03	2.388004e-02
8.87258       	1.729335e-03	1.323500e-03	2.408707e-02
8.8729        	1.729543e-03	1.323547e-03	2.442753e-02
8.87323       	1.729771e-03	1.323620e-03	2.444909e-02
8.87355       	1.729948e-03	1.323664e-03	2.418736e-02
8.87387       	1.730080e-03	1.323616e-03	2.402655e-02
8.87419       	1.730194e-03	1.323383e-03	2.403102e-02
8.87452       	1.730284e-03	1.323138e-03	2.413291e-02
8.87484       	1.730347e-03	1.322868e-03	2.385898e-02
8.87516       	1.730416e-03	1.322610e-03	2.410050e-02
8.87548       	1.730494e-03	1.322449e-03	2.422324e-02
8.87581       	1.730551e-03	1.322272e-03	2.397945e-02
8.87613       	1.730606e-03	1.322094e-03	2.398866e-02
8.87645       	1.730684e-03	1.321903e-03	2.397621e-02
8.87677       	1.730761e-03	1.321789e-03	2.383229e-02
8.8771        	1.730840e-03	1.321705e-03	2.389633e-02
8.87742       	1.730938e-03	1.321611e-03	2.415765e-02
8.87774       	1.731013e-03	1.321430e-03	2.401423e-02
8.87806       	1.731151e-03	1.321277e-03	2.389728e-02
8.87839       	1.731304e-03	1.321122e-03	2.417251e-02
8.87871       	1.731460e-03	1.321008e-03	2.409391e-02
8.87903       	1.731623e-03	1.320974e-03	2.427389e-02
8.87935       	1.731811e-03	1.320948e-03	2.456517e-02
8.87968       	1.732056e-03	1.320952e-03	2.441837e-02
8.88          	1.732261e-03	1.320948e-03	2.485771e-02
8.88034       	1.851830e-03	1.411961e-03	3.074034e-02
8.88069       	1.851978e-03	1.411692e-03	2.871854e-02
8.88103       	1.852055e-03	1.411530e-03	2.746240e-02
8.88138       	1.852085e-03	1.411228e-03	2.676067e-02
8.88172       	1.852120e-03	1.411018e-03	2.643488e-02
8.88207       	1.852113e-03	1.410780e-03	2.632002e-02
8.88241       	1.852101e-03	1.410600e-03	2.625781e-02
8.88276       	1.852138e-03	1.410496e-03	2.641178e-02
8.8831        	1.852196e-03	1.410399e-03	2.643656e-02
8.88347       	1.949693e-03	1.484381e-03	2.987753e-02
8.88383       	1.949879e-03	1.484127e-03	2.846006e-02
8.88419       	1.950066e-03	1.483915e-03	2.802817e-02
8.88456       	1.950319e-03	1.483678e-03	2.793848e-02
8.88492       	1.950527e-03	1.483404e-03	2.760809e-02
8.88528       	1.950726e-03	1.483158e-03	2.744442e-02
8.88564       	1.950957e-03	1.483023e-03	2.741326e-02
8.88601       	1.951219e-03	1.482947e-03	2.758881e-02
8.88637       	1.951469e-03	1.482935e-03	2.781345e-02
8.88673       	1.951636e-03	1.483000e-03	2.753042e-02
8.8871        	1.951887e-03	1.482999e-03	2.738521e-02
8.88746       	1.952024e-03	1.482886e-03	2.708567e-02
8.88782       	1.952084e-03	1.482689e-03	2.719463e-02
8.88819       	1.952169e-03	1.482562e-03	2.747318e-02
8.88855       	1.952231e-03	1.482587e-03	2.718847e-02
8.88891       	1.952334e-03	1.482500e-03	2.734989e-02
8.88927       	1.952420e-03	1.482404e-03	2.698617e-02
8.88964       	1.952492e-03	1.482385e-03	2.724477e-02
8.89          	1.952555e-03	1.482357e-03	2.693542e-02
8.89038       	2.068949e-03	1.570522e-03	3.068094e-02
8.89077       	2.069195e-03	1.570307e-03	2.924784e-02
8.89115       	2.069419e-03	1.570101e-03	2.877539e-02
8.89154       	2.069691e-03	1.569943e-03	2.840103e-02
8.89192       	2.069869e-03	1.569723e-03	2.846951e-02
8.89231       	2.070044e-03	1.569541e-03	2.823479e-02
8.89269       	2.070214e-03	1.569507e-03	2.815646e-02
8.89308       	2.070364e-03	1.569535e-03	2.788067e-02
8.89346       	2.070454e-03	1.569477e-03	2.793598e-02
8.89385       	2.070585e-03	1.569350e-03	2.783727e-02
8.89423       	2.070675e-03	1.569206e-03	2.746318e-02
8.89462       	2.070724e-03	1.569025e-03	2.726569e-02
8.895         	2.070753e-03	1.568779e-03	2.753783e-02
8.89538       	2.070781e-03	1.568576e-03	2.738306e-02
8.89577       	2.070855e-03	1.568441e-03	2.755321e-02
8.89615       	2.070904e-03	1.568403e-03	2.763761e-02
8.89654       	2.070983e-03	1.568429e-03	2.762049e-02
8.89692       	2.071122e-03	1.568533e-03	2.755766e-02
8.89731       	2.071322e-03	1.568679e-03	2.769078e-02
8.89769       	2.071561e-03	1.568715e-03	2.764891e-02
8.89808       	2.071863e-03	1.568767e-03	2.774145e-02
8.89846       	2.072166e-03	1.568770e-03	2.787056e-02
8.89885       	2.072466e-03	1.568618e-03	2.779928e-02
8.89923       	2.072738e-03	1.568574e-03	2.777003e-02
8.89962       	2.072882e-03	1.568496e-03	2.728477e-02
8.9           	2.072964e-03	1.568394e-03	2.744406e-02
8.90038       	2.073069e-03	1.568233e-03	2.743749e-02
8.90077       	2.073102e-03	1.567953e-03	2.761846e-02
8.90115       	2.073197e-03	1.567839e-03	2.720298e-02
8.90154       	2.073222e-03	1.567651e-03	2.729415e-02
8.90192       	2.073185e-03	1.567378e-03	2.723087e-02
8.90231       	2.073171e-03	1.567202e-03	2.712968e-02
8.90269       	2.073203e-03	1.567048e-03	2.729801e-02
8.90308       	2.073233e-03	1.566937e-03	2.727799e-02
8.90346       	2.073202e-03	1.566890e-03	2.736697e-02
8.90385       	2.073304e-03	1.566956e-03	2.772241e-02
8.90423       	2.073450e-03	1.567144e-03	2.738131e-02
8.90462       	2.073743e-03	1.567305e-03	2.762713e-02
8.905         	2.073966e-03	1.567276e-03	2.779189e-02
8.90538       	2.074168e-03	1.567330e-03	2.780761e-02
8.90577       	2.074423e-03	1.567362e-03	2.759238e-02
8.90615       	2.074624e-03	1.567370e-03	2.762117e-02
8.90654       	2.074807e-03	1.567313e-03	2.765828e-02
8.90692       	2.074945e-03	1.567268e-03	2.737249e-02
8.90731       	2.075040e-03	1.567147e-03	2.732888e-02
8.90769       	2.075149e-03	1.567051e-03	2.768141e-02
8.90808       	2.075291e-03	1.567040e-03	2.731922e-02
8.90846       	2.075392e-03	1.567011e-03	2.744205e-02
8.90885       	2.075412e-03	1.566857e-03	2.726352e-02
8.90923       	2.075416e-03	1.566764e-03	2.727236e-02
8.90962       	2.075417e-03	1.566707e-03	2.737548e-02
8.91          	2.075418e-03	1.566625e-03	2.739453e-02
8.9104        	2.158326e-03	1.629127e-03	2.912223e-02
8.9108        	2.158443e-03	1.629024e-03	2.856224e-02
8.9112        	2.158633e-03	1.629050e-03	2.823329e-02
8.9116        	2.158797e-03	1.629058e-03	2.813840e-02
8.912         	2.158846e-03	1.628911e-03	2.830049e-02
8.9124        	2.158909e-03	1.628874e-03	2.846825e-02
8.9128        	2.159017e-03	1.628857e-03	2.841893e-02
8.9132        	2.159061e-03	1.628648e-03	2.844940e-02
8.9136        	2.159140e-03	1.628665e-03	2.841396e-02
8.914         	2.159191e-03	1.628706e-03	2.797510e-02
8.9144        	2.159188e-03	1.628628e-03	2.818310e-02
8.9148        	2.159203e-03	1.628590e-03	2.843756e-02
8.9152        	2.159254e-03	1.628506e-03	2.824850e-02
8.9156        	2.159239e-03	1.628391e-03	2.819671e-02
8.916         	2.159263e-03	1.628341e-03	2.804105e-02
8.9164        	2.159288e-03	1.628334e-03	2.762610e-02
8.9168        	2.159281e-03	1.628296e-03	2.764848e-02
8.9172        	2.159267e-03	1.628268e-03	2.763359e-02
8.9176        	2.159287e-03	1.628241e-03	2.762965e-02
8.918         	2.159363e-03	1.628267e-03	2.759051e-02
8.9184        	2.159408e-03	1.628261e-03	2.767487e-02
8.9188        	2.159460e-03	1.628345e-03	2.762818e-02
8.9192        	2.159513e-03	1.628189e-03	2.753750e-02
8.9196        	2.159611e-03	1.628135e-03	2.775676e-02
8.92          	2.159725e-03	1.628052e-03	2.797885e-02
8.9204        	2.159831e-03	1.628015e-03	2.796276e-02
8.9208        	2.159872e-03	1.627969e-03	2.779204e-02
8.9212        	2.159949e-03	1.627970e-03	2.803219e-02
8.9216        	2.160068e-03	1.628052e-03	2.813096e-02
8.922         	2.160199e-03	1.628038e-03	2.798429e-02
8.9224        	2.160167e-03	1.627818e-03	2.787744e-02
8.9228        	2.160096e-03	1.627616e-03	2.782863e-02
8.9232        	2.160074e-03	1.627446e-03	2.785489e-02
8.9236        	2.160064e-03	1.627299e-03	2.787516e-02
8.924         	2.160080e-03	1.627179e-03	2.821048e-02
8.9244        	2.160142e-03	1.627057e-03	2.823079e-02
8.9248        	2.160220e-03	1.627085e-03	2.814560e-02
8.9252        	2.160148e-03	1.627116e-03	2.845595e-02
8.9256        	2.160099e-03	1.627068e-03	2.825958e-02
8.926         	2.160139e-03	1.627016e-03	2.817163e-02
8.9264        	2.160115e-03	1.626839e-03	2.806141e-02
8.9268        	2.160270e-03	1.626633e-03	2.841090e-02
8.9272        	2.160461e-03	1.626499e-03	2.834308e-02
8.9276        	2.160499e-03	1.626333e-03	2.811296e-02
8.928         	2.160563e-03	1.626236e-03	2.821554e-02
8.9284        	2.160658e-03	1.626327e-03	2.806662e-02
8.9288        	2.160602e-03	1.626199e-03	2.793297e-02
8.9292        	2.160501e-03	1.625867e-03	2.792548e-02
8.9296        	2.160521e-03	1.625643e-03	2.778147e-02
8.93          	2.160519e-03	1.625466e-03	2.776574e-02
8.93042       	2.250463e-03	1.692869e-03	2.990619e-02
8.93083       	2.250587e-03	1.692589e-03	2.940102e-02
8.93125       	2.250675e-03	1.692308e-03	2.913104e-02
8.93167       	2.250731e-03	1.692132e-03	2.920142e-02
8.93208       	2.250669e-03	1.691924e-03	2.923263e-02
8.9325        	2.250530e-03	1.691720e-03	2.954404e-02
8.93292       	2.250466e-03	1.691553e-03	2.958949e-02
8.93333       	2.250473e-03	1.691371e-03	2.967248e-02
8.93375       	2.250528e-03	1.691222e-03	2.999389e-02
8.93417       	2.250573e-03	1.691020e-03	3.007813e-02
8.93458       	2.250669e-03	1.690899e-03	3.031254e-02
8.935         	2.250712e-03	1.690836e-03	3.040969e-02
8.93542       	2.250597e-03	1.690580e-03	3.032403e-02
8.93583       	2.250371e-03	1.690028e-03	3.081151e-02
8.93625       	2.250161e-03	1.689492e-03	3.016800e-02
8.93667       	2.250024e-03	1.689123e-03	2.998451e-02
8.93708       	2.250021e-03	1.688824e-03	3.003883e-02
8.9375        	2.250117e-03	1.688556e-03	3.005921e-02
8.93792       	2.250222e-03	1.688374e-03	2.958431e-02
8.93833       	2.250282e-03	1.688060e-03	2.960956e-02
8.93875       	2.250300e-03	1.687843e-03	2.971083e-02
8.93917       	2.250290e-03	1.687527e-03	2.963235e-02
8.93958       	2.250321e-03	1.687376e-03	2.999612e-02
8.94          	2.250352e-03	1.687249e-03	2.978269e-02
8.94042       	2.250502e-03	1.687242e-03	2.995030e-02
8.94083       	2.250595e-03	1.687056e-03	3.003104e-02
8.94125       	2.250615e-03	1.686889e-03	3.062412e-02
8.94167       	2.250621e-03	1.686864e-03	3.032802e-02
8.94208       	2.250569e-03	1.686678e-03	2.980320e-02
8.9425        	2.250309e-03	1.686196e-03	2.989001e-02
8.94292       	2.250070e-03	1.685677e-03	2.975183e-02
8.94333       	2.249902e-03	1.685186e-03	2.938602e-02
8.94375       	2.249721e-03	1.684863e-03	2.929322e-02
8.94417       	2.249520e-03	1.684562e-03	2.917959e-02
8.94458       	2.249338e-03	1.684291e-03	2.904085e-02
8.945         	2.249198e-03	1.684026e-03	2.900294e-02
8.94542       	2.249075e-03	1.683785e-03	2.937204e-02
8.94583       	2.248910e-03	1.683602e-03	2.967312e-02
8.94625       	2.248743e-03	1.683553e-03	3.037257e-02
8.94667       	2.248612e-03	1.683539e-03	3.075015e-02
8.94708       	2.248492e-03	1.683624e-03	3.023101e-02
8.9475        	2.248369e-03	1.683524e-03	3.058287e-02
8.94792       	2.248258e-03	1.683433e-03	3.086697e-02
8.94833       	2.248096e-03	1.683412e-03	3.108650e-02
8.94875       	2.247917e-03	1.683339e-03	3.052590e-02
8.94917       	2.247608e-03	1.683051e-03	3.068633e-02
8.94958       	2.247309e-03	1.682764e-03	3.082307e-02
8.95          	2.247065e-03	1.682484e-03	3.020603e-02
8.95042       	2.246788e-03	1.682393e-03	3.029448e-02
8.95083       	2.246585e-03	1.682433e-03	3.010336e-02
8.95125       	2.246358e-03	1.682339e-03	2.988579e-02
8.95167       	2.246206e-03	1.682271e-03	2.948977e-02
8.95208       	2.245991e-03	1.682082e-03	2.932838e-02
8.9525        	2.245770e-03	1.681958e-03	2.955523e-02
8.95292       	2.245529e-03	1.681821e-03	2.948240e-02
8.95333       	2.245304e-03	1.681746e-03	2.943341e-02
8.95375       	2.245034e-03	1.681667e-03	2.947920e-02
8.95417       	2.244779e-03	1.681573e-03	2.952392e-02
8.95458       	2.244487e-03	1.681484e-03	2.978206e-02
8.955         	2.244161e-03	1.681365e-03	3.027439e-02
8.95542       	2.243857e-03	1.681358e-03	3.010902e-02
8.95583       	2.243511e-03	1.681269e-03	3.008714e-02
8.95625       	2.243082e-03	1.681116e-03	3.026838e-02
8.95667       	2.242610e-03	1.680977e-03	3.047081e-02
8.95708       	2.242166e-03	1.680922e-03	3.017765e-02
8.9575        	2.241795e-03	1.680825e-03	3.036004e-02
8.95792       	2.241445e-03	1.680750e-03	3.096671e-02
8.95833       	2.241139e-03	1.680739e-03	3.073754e-02
8.95875       	2.240789e-03	1.680667e-03	3.083758e-02
8.95917       	2.240433e-03	1.680581e-03	3.089202e-02
8.95958       	2.240071e-03	1.680438e-03	3.099324e-02
8.96          	2.239752e-03	1.680376e-03	3.110073e-02
8.96043       	2.336737e-03	1.753227e-03	3.341491e-02
8.96087       	2.336435e-03	1.752997e-03	3.242819e-02
8.9613        	2.336175e-03	1.752933e-03	3.237229e-02
8.96174       	2.335778e-03	1.752814e-03	3.207226e-02
8.96217       	2.335273e-03	1.752746e-03	3.187777e-02
8.96261       	2.334737e-03	1.752505e-03	3.205168e-02
8.96304       	2.334263e-03	1.752411e-03	3.167403e-02
8.96348       	2.333755e-03	1.752246e-03	3.129305e-02
8.96391       	2.333191e-03	1.751829e-03	3.118423e-02
8.96435       	2.332677e-03	1.751438e-03	3.133981e-02
8.96478       	2.332241e-03	1.751161e-03	3.128133e-02
8.96522       	2.331831e-03	1.751028e-03	3.116085e-02
8.96565       	2.331465e-03	1.750955e-03	3.117098e-02
8.96609       	2.331054e-03	1.750843e-03	3.099702e-02
8.96652       	2.330728e-03	1.750731e-03	3.111422e-02
8.96696       	2.330461e-03	1.750733e-03	3.104771e-02
8.96739       	2.330101e-03	1.750628e-03	3.113703e-02
8.96783       	2.329713e-03	1.750500e-03	3.112351e-02
8.96826       	2.329374e-03	1.750426e-03	3.159217e-02
8.9687        	2.328961e-03	1.750423e-03	3.179724e-02
8.96913       	2.328514e-03	1.750544e-03	3.146798e-02
8.96957       	2.327946e-03	1.750495e-03	3.167245e-02
8.97          	2.327483e-03	1.750432e-03	3.123743e-02
8.97043       	2.327011e-03	1.750194e-03	3.086372e-02
8.97087       	2.326555e-03	1.749924e-03	3.080206e-02
8.9713        	2.326085e-03	1.749634e-03	3.092490e-02
8.97174       	2.325590e-03	1.749427e-03	3.107954e-02
8.97217       	2.325100e-03	1.749220e-03	3.086526e-02
8.97261       	2.324502e-03	1.748983e-03	3.099399e-02
8.97304       	2.323874e-03	1.748766e-03	3.083743e-02
8.97348       	2.323337e-03	1.748669e-03	3.069098e-02
8.97391       	2.322802e-03	1.748634e-03	3.094775e-02
8.97435       	2.322251e-03	1.748563e-03	3.119891e-02
8.97478       	2.321711e-03	1.748584e-03	3.125418e-02
8.97522       	2.321197e-03	1.748631e-03	3.142316e-02
8.97565       	2.320745e-03	1.748706e-03	3.194662e-02
8.97609       	2.320281e-03	1.748879e-03	3.167025e-02
8.97652       	2.319747e-03	1.748790e-03	3.192050e-02
8.97696       	2.319158e-03	1.748506e-03	3.193751e-02
8.97739       	2.318699e-03	1.748304e-03	3.177577e-02
8.97783       	2.318228e-03	1.748110e-03	3.202003e-02
8.97826       	2.317700e-03	1.748019e-03	3.138682e-02
8.9787        	2.317264e-03	1.747993e-03	3.146887e-02
8.97913       	2.316873e-03	1.747959e-03	3.173400e-02
8.97957       	2.316298e-03	1.747834e-03	3.152538e-02
8.98          	2.315687e-03	1.747648e-03	3.125904e-02
8.98043       	2.315171e-03	1.747530e-03	3.089827e-02
8.98087       	2.314599e-03	1.747364e-03	3.093373e-02
8.9813        	2.313924e-03	1.747245e-03	3.093582e-02
8.98174       	2.313278e-03	1.747260e-03	3.066451e-02
8.98217       	2.312772e-03	1.747389e-03	3.113544e-02
8.98261       	2.312260e-03	1.747691e-03	3.120504e-02
8.98304       	2.311734e-03	1.747867e-03	3.133083e-02
8.98348       	2.311254e-03	1.747954e-03	3.130826e-02
8.98391       	2.310682e-03	1.747778e-03	3.158518e-02
8.98435       	2.310279e-03	1.747752e-03	3.147430e-02
8.98478       	2.309759e-03	1.747568e-03	3.145824e-02
8.98522       	2.309270e-03	1.747458e-03	3.125792e-02
8.98565       	2.308788e-03	1.747519e-03	3.103134e-02
8.98609       	2.308255e-03	1.747546e-03	3.135513e-02
8.98652       	2.307669e-03	1.747575e-03	3.138972e-02
8.98696       	2.307107e-03	1.747551e-03	3.129519e-02
8.98739       	2.306468e-03	1.747406e-03	3.122138e-02
8.98783       	2.305968e-03	1.747369e-03	3.095944e-02
8.98826       	2.305428e-03	1.747300e-03	3.093331e-02
8.9887        	2.304949e-03	1.747280e-03	3.111102e-02
8.98913       	2.304511e-03	1.747428e-03	3.103677e-02
8.98957       	2.304014e-03	1.747500e-03	3.112051e-02
8.99          	2.303543e-03	1.747659e-03	3.177167e-02
8.99043       	2.302999e-03	1.747852e-03	3.108320e-02
8.99087       	2.302489e-03	1.747814e-03	3.180989e-02
8.9913        	2.302017e-03	1.747802e-03	3.182053e-02
8.99174       	2.301483e-03	1.747711e-03	3.166296e-02
8.99217       	2.300850e-03	1.747574e-03	3.118844e-02
8.99261       	2.300322e-03	1.747630e-03	3.127144e-02
8.99304       	2.299846e-03	1.747727e-03	3.107264e-02
8.99348       	2.299400e-03	1.747889e-03	3.085914e-02
8.99391       	2.298903e-03	1.747909e-03	3.064929e-02
8.99435       	2.298330e-03	1.748003e-03	3.116576e-02
8.99478       	2.297755e-03	1.748147e-03	3.102227e-02
8.99518       	2.120714e-03	1.614040e-03	3.961434e-02
8.99559       	2.120224e-03	1.614342e-03	3.539917e-02
8.99599       	2.119782e-03	1.614623e-03	3.281021e-02
8.99639       	2.119426e-03	1.614843e-03	3.120361e-02
8.99679       	2.119052e-03	1.615030e-03	3.064081e-02
8.99719       	2.118647e-03	1.615153e-03	2.989160e-02
8.99759       	2.118200e-03	1.615187e-03	2.981862e-02
8.99799       	2.117809e-03	1.615253e-03	2.992961e-02
8.99839       	2.117330e-03	1.615211e-03	2.982452e-02
8.9988        	2.116781e-03	1.614982e-03	2.934350e-02
8.9992        	2.116391e-03	1.614846e-03	2.965652e-02
8.9996        	2.115966e-03	1.614745e-03	2.934516e-02
9             	2.115560e-03	1.614823e-03	2.878172e-02
9.00042       	2.195883e-03	1.676530e-03	3.093586e-02
9.00083       	2.195487e-03	1.676611e-03	3.031443e-02
9.00125       	2.195009e-03	1.676635e-03	2.996107e-02
9.00167       	2.194460e-03	1.676685e-03	2.995302e-02
9.00208       	2.193853e-03	1.676649e-03	2.981061e-02
9.0025        	2.193287e-03	1.676705e-03	3.025296e-02
9.00292       	2.192824e-03	1.676875e-03	3.048827e-02
9.00333       	2.192384e-03	1.677119e-03	3.078716e-02
9.00375       	2.191888e-03	1.677288e-03	3.071555e-02
